"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.053898376E0,-1.388636976E-1,7.852981687E-1,1.011669922E1
9.073932584E0,-1.580173075E-1,8.571242094E-1,1.013106441E1
9.094102459E0,-1.101332754E-1,7.996633649E-1,1.006402683E1
9.119714251E0,-9.097966552E-2,8.379706144E-1,1.009275723E1
9.139857042E0,-1.005564705E-1,8.092401624E-1,1.007360363E1
9.159900959E0,-1.292868853E-1,8.188169599E-1,1.014542961E1
9.183754917E0,-1.005564705E-1,7.852981687E-1,1.014542961E1
9.203936459E0,-9.097966552E-2,7.996633649E-1,1.019810200E1
9.224227042E0,-1.963245422E-1,8.762778044E-1,9.776722908E0
9.249092042E0,-6.224924326E-2,7.661445141E-1,1.038006115E1
9.273947626E0,-1.101332754E-1,7.278373241E-1,1.004487324E1
9.295012667E0,-1.963245422E-1,7.469909191E-1,1.005445004E1
9.320096709E0,-1.197100878E-1,8.236053586E-1,1.010233402E1
9.344157167E0,-1.292868853E-1,8.427590132E-1,1.021246719E1
9.369110459E0,-1.292868853E-1,9.050082564E-1,1.010712242E1
9.393952334E0,-1.819593310E-1,8.810662031E-1,1.008318043E1
9.413998959E0,-1.484405100E-1,7.661445141E-1,1.008796883E1
9.434024834E0,-1.484405100E-1,6.607996821E-1,1.014542961E1
9.459941917E0,-1.244984865E-1,6.943184733E-1,1.012148762E1
9.480084084E0,-1.436520964E-1,8.236053586E-1,1.010233402E1
9.503978334E0,-1.340752989E-1,8.236053586E-1,9.973047256E0
9.524482334E0,-2.011129409E-1,8.427590132E-1,1.021246719E1
9.544496167E0,-1.532289088E-1,8.523358107E-1,9.977835655E0
9.569530334E0,-1.532289088E-1,7.996633649E-1,1.009275723E1
9.593973584E0,-1.771709323E-1,7.709329724E-1,1.009754562E1
9.614101876E0,-1.867477298E-1,7.852981687E-1,1.006402683E1
9.634158959E0,-1.005564705E-1,8.379706144E-1,1.010233402E1
9.659842709E0,-1.244984865E-1,8.762778044E-1,1.014542961E1
9.684006376E0,-1.532289088E-1,8.236053586E-1,1.013106441E1
9.704253834E0,-1.580173075E-1,7.996633649E-1,1.006881523E1
9.728911959E0,-1.675941199E-1,7.757213712E-1,1.006881523E1
9.749031626E0,-1.436520964E-1,7.709329724E-1,1.015021801E1
9.769185501E0,-1.484405100E-1,7.852981687E-1,1.006881523E1
9.794438792E0,-1.771709323E-1,8.188169599E-1,1.007360363E1
9.814770917E0,-1.819593310E-1,7.996633649E-1,1.009275723E1
9.840838376E0,-1.340752989E-1,8.523358107E-1,1.015979481E1
9.864003292E0,-1.388636976E-1,8.523358107E-1,1.003529644E1
9.889587126E0,-1.580173075E-1,8.571242094E-1,1.004966164E1
9.914268167E0,-1.628057212E-1,8.331822157E-1,1.009754562E1
9.934342501E0,-8.619125932E-2,8.283938169E-1,1.014064121E1
9.954859751E0,-2.346317619E-1,9.241618514E-1,9.834183693E0
9.980296126E0,-2.298433632E-1,8.906430602E-1,1.010233402E1
1.000405554E1,-7.661445439E-2,7.422025204E-1,1.002571964E1
1.002409283E1,-2.106897533E-1,7.565677166E-1,1.005923843E1
1.004449708E1,-1.436520964E-1,7.948749661E-1,9.992200851E0
1.006905221E1,-1.149216816E-1,8.571242094E-1,1.026992798E1
1.009408858E1,-1.867477298E-1,9.002198577E-1,1.014064121E1
1.011981058E1,-1.915361285E-1,9.481038451E-1,1.009275723E1
1.013981504E1,-1.723825186E-1,8.906430602E-1,1.006881523E1
1.016029342E1,-1.244984865E-1,7.900865674E-1,1.013585281E1
1.018411983E1,-1.532289088E-1,7.757213712E-1,1.013585281E1
1.020898029E1,-9.576806426E-2,7.469909191E-1,1.005923843E1
1.022942488E1,-1.436520964E-1,8.188169599E-1,1.011669922E1
1.025400508E1,-1.484405100E-1,8.475474119E-1,1.015500641E1
1.027463304E1,-2.346317619E-1,8.906430602E-1,1.003050804E1
1.029993850E1,-1.292868853E-1,9.145850539E-1,1.003050804E1
1.032384925E1,-1.292868853E-1,8.283938169E-1,1.009275723E1
1.034413154E1,-1.580173075E-1,8.092401624E-1,1.005445004E1
1.036890421E1,-1.197100878E-1,8.331822157E-1,1.010712242E1
1.039401533E1,-8.619125932E-2,8.906430602E-1,1.017894840E1
1.041986975E1,-1.388636976E-1,9.002198577E-1,1.009275723E1
1.043992488E1,-1.532289088E-1,8.906430602E-1,1.010233402E1
1.046027904E1,-1.388636976E-1,8.427590132E-1,1.009275723E1
1.048395579E1,-1.580173075E-1,8.092401624E-1,1.012148762E1
1.050432258E1,-1.532289088E-1,8.619126081E-1,1.004008484E1
1.052936492E1,-1.723825186E-1,8.571242094E-1,1.007360363E1
1.055067558E1,-1.436520964E-1,8.571242094E-1,1.013585281E1
1.057403358E1,-1.197100878E-1,8.331822157E-1,1.012627602E1
1.059411038E1,-1.292868853E-1,8.523358107E-1,1.006881523E1
1.061411121E1,-1.101332754E-1,8.810662031E-1,1.005923843E1
1.064029350E1,-1.436520964E-1,8.571242094E-1,1.015979481E1
1.066420742E1,-8.619125932E-2,8.331822157E-1,1.010712242E1
1.068892113E1,-1.628057212E-1,8.906430602E-1,1.022204399E1
1.070952692E1,-2.106897533E-1,9.768342972E-1,9.901221275E0
1.073401117E1,-6.703764945E-2,8.188169599E-1,1.007360363E1
1.075417883E1,-1.723825186E-1,8.188169599E-1,1.007360363E1
1.077993729E1,-1.963245422E-1,8.044517636E-1,9.977835655E0
1.080008054E1,-1.149216816E-1,8.523358107E-1,1.012627602E1
1.082032729E1,-1.149216816E-1,8.379706144E-1,1.022683239E1
1.084098304E1,-1.963245422E-1,9.145850539E-1,1.013106441E1
1.086416867E1,-1.628057212E-1,9.864110947E-1,1.009754562E1
1.088896629E1,-1.628057212E-1,8.379706144E-1,1.014064121E1
1.090912946E1,-1.484405100E-1,7.422025204E-1,1.010712242E1
1.093437604E1,-1.053448766E-1,7.757213712E-1,1.012627602E1
1.096008633E1,-7.182604820E-2,7.996633649E-1,1.008796883E1
1.098412250E1,-1.388636976E-1,8.092401624E-1,1.005445004E1
1.100902146E1,-1.532289088E-1,9.193734527E-1,1.015021801E1
1.102919550E1,-1.149216816E-1,9.528923035E-1,9.944316864E0
1.105407792E1,-9.097966552E-2,8.906430602E-1,1.014542961E1
1.108003458E1,-1.340752989E-1,8.236053586E-1,1.004487324E1
1.110406804E1,-1.292868853E-1,8.714894056E-1,1.017416000E1
1.112944233E1,-1.340752989E-1,9.433154464E-1,1.012148762E1
1.115407400E1,-1.436520964E-1,9.337386489E-1,1.012627602E1
1.118040046E1,-1.340752989E-1,8.762778044E-1,1.009275723E1
1.120404338E1,-8.140286058E-2,8.331822157E-1,1.005445004E1
1.122904829E1,-1.532289088E-1,8.236053586E-1,1.010233402E1
1.124936338E1,-1.532289088E-1,8.427590132E-1,1.008318043E1
1.127419258E1,-1.484405100E-1,9.002198577E-1,1.013106441E1
1.129435275E1,-1.053448766E-1,8.667010069E-1,1.014542961E1
1.131447625E1,-1.436520964E-1,8.810662031E-1,1.015021801E1
1.133986458E1,-7.182604820E-2,8.331822157E-1,1.009754562E1
1.136032350E1,-1.436520964E-1,8.858546019E-1,1.005445004E1
1.138418333E1,-1.292868853E-1,8.762778044E-1,1.010712242E1
1.140444725E1,-1.005564705E-1,9.145850539E-1,1.013585281E1
1.142506917E1,-5.746084079E-2,9.145850539E-1,1.017416000E1
1.144895567E1,-2.202665508E-1,9.720458984E-1,9.815030098E0
1.146897163E1,-2.394201607E-2,8.331822157E-1,1.030823517E1
1.148934038E1,-9.097966552E-2,8.475474119E-1,1.003050804E1
1.151405446E1,-1.675941199E-1,7.805097699E-1,9.944316864E0
1.153422696E1,-9.097966552E-2,7.469909191E-1,1.018373680E1
1.155987454E1,-1.149216816E-1,7.852981687E-1,1.032738876E1
1.158114150E1,-1.675941199E-1,9.002198577E-1,1.015021801E1
1.160423017E1,-1.292868853E-1,1.063025594E0,1.008796883E1
1.162469154E1,-1.675941199E-1,9.624691010E-1,1.007360363E1
1.164905179E1,-1.292868853E-1,8.044517636E-1,1.018852520E1
1.166914471E1,-1.197100878E-1,7.374141216E-1,1.004966164E1
1.169399279E1,-9.576806426E-2,7.374141216E-1,1.014542961E1
1.171420692E1,-7.182604820E-2,8.092401624E-1,1.016458321E1
1.173988313E1,-1.149216816E-1,9.002198577E-1,1.017416000E1
1.176408238E1,-1.771709323E-1,9.672574997E-1,9.958682060E0
1.178414200E1,-1.197100878E-1,9.145850539E-1,1.010233402E1
1.180678133E1,-1.149216816E-1,8.283938169E-1,1.011191082E1
1.182941946E1,-1.244984865E-1,7.996633649E-1,1.016458321E1
1.185429658E1,-7.661445439E-2,8.188169599E-1,1.011669922E1
1.187986400E1,-1.149216816E-1,9.481038451E-1,1.014064121E1
1.190045446E1,-9.576806426E-2,9.385270476E-1,1.012148762E1
1.192414817E1,-1.675941199E-1,8.762778044E-1,1.006881523E1
1.194914863E1,-1.532289088E-1,8.571242094E-1,1.011191082E1
1.196935575E1,-1.292868853E-1,8.092401624E-1,1.009275723E1
1.199413058E1,-1.197100878E-1,8.427590132E-1,1.008318043E1
1.201433617E1,-1.101332754E-1,8.236053586E-1,1.005923843E1
1.204012771E1,-8.140286058E-2,8.906430602E-1,1.009275723E1
1.206388879E1,-1.388636976E-1,9.145850539E-1,1.008318043E1
1.208404042E1,-1.005564705E-1,8.283938169E-1,1.015500641E1
1.210435125E1,-1.053448766E-1,8.714894056E-1,1.009275723E1
1.212440096E1,-6.224924326E-2,9.050082564E-1,1.020289040E1
1.214908279E1,-2.106897533E-1,1.039083481E0,9.891644478E0
1.216909717E1,-5.267243832E-2,8.427590132E-1,1.032260036E1
1.218941838E1,-1.053448766E-1,8.475474119E-1,1.012627602E1
1.221407504E1,-1.963245422E-1,8.236053586E-1,1.002093124E1
1.223410438E1,-7.182604820E-2,7.661445141E-1,9.987412453E0
1.225411775E1,-1.005564705E-1,7.996633649E-1,1.025077438E1
1.227444350E1,-1.340752989E-1,8.762778044E-1,1.011669922E1
1.229455729E1,-1.101332754E-1,1.019929886E0,1.012148762E1
1.231489367E1,-1.436520964E-1,9.337386489E-1,1.012627602E1
1.234009096E1,-1.532289088E-1,8.188169599E-1,1.015021801E1
1.236537542E1,-9.097966552E-2,7.278373241E-1,1.005445004E1
1.238925038E1,-6.703764945E-2,7.469909191E-1,1.011669922E1
1.241570821E1,-7.661445439E-2,8.427590132E-1,1.013106441E1
1.244046646E1,-1.053448766E-1,8.954314590E-1,1.019331360E1
1.246445150E1,-1.867477298E-1,8.619126081E-1,9.992200851E0
1.248906504E1,-9.576806426E-2,7.326257229E-1,1.017894840E1
1.250909021E1,-1.484405100E-1,7.805097699E-1,1.008796883E1
1.252929233E1,-1.628057212E-1,8.236053586E-1,1.003529644E1
1.255419283E1,-1.292868853E-1,8.714894056E-1,1.009275723E1
1.257432713E1,-1.388636976E-1,9.002198577E-1,1.011669922E1
1.259988333E1,-1.580173075E-1,8.762778044E-1,1.015500641E1
1.262044208E1,-1.388636976E-1,8.331822157E-1,1.007360363E1
1.264399258E1,-1.244984865E-1,7.852981687E-1,1.007839203E1
1.266406308E1,-1.053448766E-1,7.469909191E-1,1.011669922E1
1.268449288E1,-1.053448766E-1,8.044517636E-1,1.012148762E1
1.270465421E1,-1.149216816E-1,7.996633649E-1,1.007839203E1
1.272965358E1,-1.053448766E-1,8.619126081E-1,1.006402683E1
1.275451183E1,-1.436520964E-1,8.044517636E-1,1.010233402E1
1.278132004E1,-1.244984865E-1,8.092401624E-1,1.009754562E1
1.280133396E1,-5.746084079E-2,8.331822157E-1,1.013585281E1
1.282408213E1,-1.436520964E-1,9.385270476E-1,9.862914085E0
1.284415963E1,-2.011129409E-1,9.193734527E-1,1.002571964E1
1.286418246E1,-4.309562966E-2,7.517793179E-1,1.011669922E1
1.288901400E1,-1.628057212E-1,7.852981687E-1,1.006402683E1
1.290922167E1,-1.436520964E-1,7.757213712E-1,1.001614285E1
1.292929025E1,-9.097966552E-2,8.523358107E-1,1.022683239E1
1.295418313E1,-1.388636976E-1,8.571242094E-1,1.020289040E1
1.298027704E1,-1.580173075E-1,9.002198577E-1,1.007839203E1
1.300149467E1,-1.244984865E-1,8.667010069E-1,1.012627602E1
1.302406167E1,-1.628057212E-1,7.661445141E-1,1.011669922E1
1.304919846E1,-1.101332754E-1,7.230489254E-1,1.010233402E1
1.307472263E1,-1.340752989E-1,7.038952708E-1,1.013106441E1
1.310004525E1,-1.484405100E-1,8.236053586E-1,1.009754562E1
1.312430888E1,-1.532289088E-1,9.002198577E-1,1.023640919E1
1.314919304E1,-1.675941199E-1,8.858546019E-1,9.944316864E0
1.317413450E1,-9.097966552E-2,7.948749661E-1,1.012627602E1
1.319451146E1,-1.292868853E-1,7.230489254E-1,1.002093124E1
1.322054196E1,-1.675941199E-1,7.900865674E-1,1.008796883E1
1.324427858E1,-1.580173075E-1,8.427590132E-1,1.015021801E1
1.326438783E1,-1.340752989E-1,8.619126081E-1,1.015500641E1
1.328460871E1,-1.675941199E-1,8.523358107E-1,1.015021801E1
1.330909658E1,-2.202665508E-1,7.517793179E-1,1.012627602E1
1.332950150E1,-1.388636976E-1,7.661445141E-1,1.008318043E1
1.335416967E1,-1.436520964E-1,7.517793179E-1,1.011669922E1
1.337467875E1,-1.915361285E-1,7.565677166E-1,1.006402683E1
1.340052913E1,-1.484405100E-1,8.044517636E-1,1.003050804E1
1.342399225E1,-1.580173075E-1,7.948749661E-1,1.012627602E1
1.344418325E1,-1.149216816E-1,8.140285611E-1,1.015021801E1
1.346421404E1,-8.619125932E-2,7.613561153E-1,1.012627602E1
1.348449079E1,-2.346317619E-1,8.619126081E-1,1.008318043E1
1.350942000E1,-1.244984865E-1,8.714894056E-1,1.038006115E1
1.353413038E1,-1.053448766E-1,7.278373241E-1,1.010233402E1
1.355996667E1,-2.202665508E-1,7.374141216E-1,1.002571964E1
1.358064913E1,-1.388636976E-1,7.661445141E-1,1.003529644E1
1.360410929E1,-1.484405100E-1,8.140285611E-1,1.019331360E1
1.362459629E1,-1.675941199E-1,8.667010069E-1,1.012627602E1
1.365105725E1,-1.580173075E-1,9.289502501E-1,1.006402683E1
1.367435233E1,-1.723825186E-1,7.805097699E-1,1.014542961E1
1.370042988E1,-2.059013397E-1,6.991068721E-1,1.013585281E1
1.372427567E1,-1.532289088E-1,6.703764796E-1,1.014542961E1
1.374911938E1,-1.292868853E-1,7.852981687E-1,1.011191082E1
1.376924817E1,-1.628057212E-1,7.996633649E-1,9.977835655E0
1.378935246E1,-1.532289088E-1,8.810662031E-1,1.015021801E1
1.381430988E1,-1.915361285E-1,8.475474119E-1,9.910798073E0
1.384104292E1,-1.292868853E-1,7.469909191E-1,1.012627602E1
1.386414834E1,-2.202665508E-1,7.326257229E-1,1.007839203E1
1.388923796E1,-1.675941199E-1,7.948749661E-1,1.004008484E1
1.390941696E1,-1.628057212E-1,8.427590132E-1,1.013106441E1
1.393430658E1,-1.675941199E-1,8.236053586E-1,1.013106441E1
1.396021871E1,-2.154781520E-1,7.852981687E-1,1.010712242E1
1.398033796E1,-1.819593310E-1,8.188169599E-1,1.010233402E1
1.400540588E1,-1.628057212E-1,7.900865674E-1,1.009754562E1
1.402954150E1,-1.532289088E-1,7.805097699E-1,1.019331360E1
1.405446813E1,-1.388636976E-1,8.140285611E-1,1.008796883E1
1.408014188E1,-1.867477298E-1,8.475474119E-1,1.010712242E1
1.410410692E1,-1.388636976E-1,7.613561153E-1,1.016458321E1
1.412427875E1,-7.661445439E-2,8.044517636E-1,1.015500641E1
1.414915779E1,-2.154781520E-1,9.768342972E-1,9.815030098E0
1.416919096E1,-7.661445439E-2,8.140285611E-1,1.040400314E1
1.418946075E1,-8.140286058E-2,7.757213712E-1,9.934740067E0
1.421442138E1,-2.202665508E-1,7.661445141E-1,1.011191082E1
1.424051321E1,-1.101332754E-1,8.427590132E-1,1.004487324E1
1.426416942E1,-1.292868853E-1,8.571242094E-1,1.026513958E1
1.428956713E1,-1.580173075E-1,9.385270476E-1,1.012627602E1
1.431528971E1,-1.628057212E-1,8.762778044E-1,1.011191082E1
1.434009200E1,-1.628057212E-1,7.948749661E-1,1.016458321E1
1.436012188E1,-1.244984865E-1,7.661445141E-1,1.011669922E1
1.438409404E1,-7.661445439E-2,7.661445141E-1,1.009754562E1
1.440733504E1,-1.436520964E-1,8.283938169E-1,1.010233402E1
1.442922042E1,-1.053448766E-1,8.858546019E-1,1.009754562E1
1.444944313E1,-1.197100878E-1,8.858546019E-1,1.015021801E1
1.447417838E1,-1.388636976E-1,9.385270476E-1,1.002093124E1
1.450012025E1,-1.340752989E-1,8.619126081E-1,1.014542961E1
1.452034817E1,-1.340752989E-1,8.140285611E-1,1.007360363E1
1.454333338E1,-1.340752989E-1,8.140285611E-1,1.007360363E1
1.456418858E1,-1.005564705E-1,9.002198577E-1,1.011191082E1
1.458428804E1,-9.576806426E-2,8.858546019E-1,1.010712242E1
1.460921334E1,-1.292868853E-1,8.810662031E-1,1.010233402E1
1.462941700E1,-1.340752989E-1,8.619126081E-1,1.004966164E1
1.465428521E1,-1.819593310E-1,8.762778044E-1,1.011191082E1
1.467430650E1,-1.675941199E-1,7.996633649E-1,1.015500641E1
1.469481671E1,-1.532289088E-1,8.427590132E-1,1.008318043E1
1.472118267E1,-1.005564705E-1,8.858546019E-1,1.008796883E1
1.474404546E1,-1.005564705E-1,8.954314590E-1,1.005923843E1
1.476428450E1,-1.628057212E-1,8.619126081E-1,1.014064121E1
1.478534388E1,-1.580173075E-1,8.954314590E-1,1.010712242E1
1.480975463E1,-1.053448766E-1,8.475474119E-1,1.017416000E1
1.483418054E1,-1.436520964E-1,9.528923035E-1,9.781511307E0
1.485424404E1,-1.388636976E-1,9.576807022E-1,1.010712242E1
1.488004954E1,-3.351882473E-2,8.044517636E-1,1.014064121E1
1.490005117E1,-1.197100878E-1,8.667010069E-1,1.002093124E1
1.492015421E1,-1.388636976E-1,8.283938169E-1,1.004008484E1
1.494434838E1,-9.097966552E-2,8.427590132E-1,1.022204399E1
1.496926517E1,-1.580173075E-1,9.097966552E-1,1.007360363E1
1.499419238E1,-1.436520964E-1,9.768342972E-1,1.009275723E1
1.501648450E1,-1.771709323E-1,9.433154464E-1,1.011669922E1
1.504008325E1,-1.675941199E-1,8.092401624E-1,1.010233402E1
1.506419092E1,-1.053448766E-1,7.948749661E-1,1.010712242E1
1.508456558E1,-1.005564705E-1,8.044517636E-1,1.014542961E1
1.510918925E1,-1.244984865E-1,8.283938169E-1,1.011191082E1
1.512929434E1,-1.149216816E-1,8.475474119E-1,1.007839203E1
1.515444625E1,-1.675941199E-1,9.145850539E-1,1.000656605E1
1.518002275E1,-9.576806426E-2,8.714894056E-1,1.010233402E1
1.520061429E1,-9.097966552E-2,8.331822157E-1,1.015021801E1
1.522416138E1,-1.388636976E-1,8.236053586E-1,1.013106441E1
1.524418921E1,-1.197100878E-1,8.906430602E-1,1.014064121E1
1.526433429E1,-1.197100878E-1,9.433154464E-1,1.015979481E1
1.528724813E1,-1.197100878E-1,9.193734527E-1,1.009754562E1
1.530919546E1,-1.197100878E-1,9.050082564E-1,1.013585281E1
1.533479642E1,-1.340752989E-1,8.379706144E-1,1.011669922E1
1.535999192E1,-1.340752989E-1,7.948749661E-1,1.014542961E1
1.538067288E1,-1.244984865E-1,8.714894056E-1,1.006881523E1
1.540453217E1,-1.388636976E-1,8.427590132E-1,1.011191082E1
1.542916608E1,-1.675941199E-1,8.475474119E-1,1.011669922E1
1.545417884E1,-9.097966552E-2,8.954314590E-1,1.011669922E1
1.547420171E1,-1.005564705E-1,9.241618514E-1,1.012148762E1
1.549422329E1,-1.101332754E-1,8.714894056E-1,1.004487324E1
1.551443021E1,-1.101332754E-1,8.906430602E-1,1.012148762E1
1.554039446E1,-1.292868853E-1,9.002198577E-1,1.014064121E1
1.556052279E1,-3.830722719E-2,8.810662031E-1,1.012627602E1
1.558431913E1,-2.011129409E-1,9.528923035E-1,9.800664902E0
1.560434163E1,-1.484405100E-1,9.050082564E-1,1.020289040E1
1.562484525E1,-6.224924326E-2,8.331822157E-1,1.000177765E1
1.564948471E1,-1.628057212E-1,8.188169599E-1,1.004966164E1
1.566971971E1,-1.532289088E-1,7.900865674E-1,9.925163269E0
1.569419954E1,-7.661445439E-2,8.044517636E-1,1.027950478E1
1.571426096E1,-1.292868853E-1,8.858546019E-1,1.019331360E1
1.573431863E1,-1.771709323E-1,9.816226959E-1,1.007360363E1
1.576036308E1,-1.532289088E-1,9.624691010E-1,1.013585281E1
1.578424700E1,-1.867477298E-1,8.427590132E-1,1.013106441E1
1.580429817E1,-1.580173075E-1,7.422025204E-1,1.015500641E1
1.582430400E1,-1.197100878E-1,7.517793179E-1,1.010712242E1
1.584925584E1,-9.097966552E-2,8.331822157E-1,1.016937160E1
1.586947634E1,-8.619125932E-2,8.283938169E-1,1.000177765E1
1.589439175E1,-1.101332754E-1,9.241618514E-1,1.012148762E1
1.592082575E1,-1.244984865E-1,9.289502501E-1,1.008318043E1
1.594437871E1,-1.197100878E-1,8.092401624E-1,1.012148762E1
1.596924784E1,-1.149216816E-1,8.044517636E-1,1.015021801E1
1.598930754E1,-9.097966552E-2,8.858546019E-1,1.010233402E1
1.601419263E1,-1.340752989E-1,8.762778044E-1,1.015500641E1
1.603429434E1,-1.149216816E-1,8.762778044E-1,1.013106441E1
1.606112817E1,-1.101332754E-1,9.097966552E-1,1.007839203E1
1.608447667E1,-1.436520964E-1,8.379706144E-1,1.007360363E1
1.610924704E1,-1.005564705E-1,8.283938169E-1,1.010233402E1
1.613434158E1,-1.005564705E-1,8.762778044E-1,1.009275723E1
1.615440592E1,-1.197100878E-1,8.523358107E-1,1.013585281E1
1.618043284E1,-1.484405100E-1,8.475474119E-1,1.008796883E1
1.620423221E1,-1.053448766E-1,9.145850539E-1,1.005445004E1
1.622433804E1,-1.292868853E-1,8.714894056E-1,1.005445004E1
1.624935821E1,-7.661445439E-2,8.858546019E-1,1.014542961E1
1.627434146E1,-6.224924326E-2,8.379706144E-1,1.010233402E1
1.630017171E1,-1.580173075E-1,8.810662031E-1,9.896432877E0
1.632032600E1,-1.867477298E-1,9.050082564E-1,1.011669922E1
1.634135884E1,9.576806799E-3,8.379706144E-1,1.015021801E1
1.636434484E1,-1.532289088E-1,8.810662031E-1,1.001614285E1
1.638442142E1,-1.675941199E-1,8.810662031E-1,9.920374870E0
1.640448038E1,-5.267243832E-2,8.283938169E-1,1.020289040E1
1.642938200E1,-1.580173075E-1,8.762778044E-1,1.024119759E1
1.645439567E1,-1.340752989E-1,1.039083481E0,1.008318043E1
1.648050117E1,-1.244984865E-1,9.672574997E-1,1.004966164E1
1.650432429E1,-1.915361285E-1,8.188169599E-1,1.015979481E1
1.652436621E1,-2.154781520E-1,7.374141216E-1,1.013585281E1
1.654438496E1,-1.244984865E-1,7.278373241E-1,1.010233402E1
1.656509625E1,-4.309562966E-2,7.852981687E-1,1.006402683E1
1.658942271E1,1.436521020E-2,8.044517636E-1,9.949105263E0
1.661427300E1,-1.101332754E-1,9.672574997E-1,1.017416000E1
1.663431567E1,-1.244984865E-1,9.481038451E-1,1.006881523E1
1.665436321E1,-1.388636976E-1,7.900865674E-1,1.015500641E1
1.667999508E1,-1.867477298E-1,6.607996821E-1,9.992200851E0
1.670006292E1,-9.097966552E-2,7.517793179E-1,1.008796883E1
1.672029017E1,-1.388636976E-1,9.768342972E-1,9.996989250E0
1.674427354E1,-2.346317619E-1,1.173158884E0,1.012148762E1
1.676623254E1,-1.532289088E-1,1.125274777E0,1.013585281E1
1.678938158E1,-1.340752989E-1,1.000776291E0,1.002571964E1
1.681439050E1,-1.819593310E-1,8.379706144E-1,1.008318043E1
1.684124892E1,-2.059013397E-1,8.475474119E-1,1.016937160E1
1.686433654E1,-2.250549644E-1,7.613561153E-1,1.016937160E1
1.688925434E1,-1.771709323E-1,7.469909191E-1,1.021246719E1
1.690928054E1,-1.628057212E-1,8.523358107E-1,1.009754562E1
1.692955838E1,-2.777273953E-1,9.672574997E-1,1.001614285E1
1.695035834E1,-3.256114423E-1,9.097966552E-1,1.023640919E1
1.697472658E1,-2.920926213E-1,8.906430602E-1,1.015500641E1
1.700068979E1,-3.112462163E-1,8.571242094E-1,1.016458321E1
1.702426775E1,-4.309563041E-1,9.002198577E-1,1.002571964E1
1.704427479E1,-4.596867263E-1,9.433154464E-1,9.939528465E0
1.706431717E1,-2.585737705E-1,8.427590132E-1,1.023640919E1
1.708925150E1,-3.734954596E-1,9.193734527E-1,1.001614285E1
1.711428092E1,-4.165911078E-1,9.145850539E-1,1.000177765E1
1.713627488E1,-3.639186621E-1,9.241618514E-1,1.012627602E1
1.716045104E1,-3.878606856E-1,9.624691010E-1,1.017894840E1
1.718063963E1,-3.303998411E-1,1.029506683E0,1.015021801E1
1.720449554E1,-2.633621991E-1,8.810662031E-1,1.004487324E1
1.722509046E1,-2.537853718E-1,7.565677166E-1,1.007360363E1
1.724951208E1,-1.963245422E-1,6.416460276E-1,1.006881523E1
1.727480384E1,-9.576806799E-3,5.410895944E-1,1.008796883E1
1.730061708E1,9.576806799E-3,6.177040339E-1,1.005923843E1
1.732440300E1,9.576806799E-3,9.433154464E-1,1.019331360E1
1.734929996E1,-1.244984865E-1,1.034295082E0,1.002093124E1
1.737454875E1,-9.576806426E-2,8.379706144E-1,1.016937160E1
1.740028613E1,-1.292868853E-1,8.331822157E-1,1.002571964E1
1.742431617E1,-1.197100878E-1,9.145850539E-1,1.004966164E1
1.744966663E1,-1.053448766E-1,9.097966552E-1,1.008318043E1
1.747430184E1,-1.292868853E-1,8.331822157E-1,1.018852520E1
1.750026234E1,-2.873041928E-1,8.906430602E-1,1.009754562E1
1.752428913E1,-3.639186621E-1,9.672574997E-1,1.003050804E1
1.754431942E1,-3.064578176E-1,8.379706144E-1,1.006881523E1
1.756457792E1,-2.729389966E-1,7.469909191E-1,1.017416000E1
1.758459254E1,-3.734954596E-1,9.097966552E-1,1.020289040E1
1.760972975E1,-4.118026793E-1,1.000776291E0,1.011191082E1
1.763454846E1,-2.920926213E-1,8.523358107E-1,1.013585281E1
1.766060779E1,-1.292868853E-1,6.512228847E-1,1.024119759E1
1.768429808E1,-4.788403213E-2,7.182605267E-1,1.016458321E1
1.770438758E1,-2.729389966E-1,9.672574997E-1,9.934740067E0
1.772933692E1,-3.591302633E-1,1.034295082E0,9.925163269E0
1.774939371E1,-1.963245422E-1,7.757213712E-1,1.007839203E1
1.777438121E1,-2.202665508E-1,6.655880809E-1,1.006881523E1
1.779486934E1,-2.537853718E-1,7.086837292E-1,9.906009674E0
1.781943579E1,-2.106897533E-1,8.619126081E-1,1.024119759E1
1.784161804E1,-1.915361285E-1,9.385270476E-1,1.014064121E1
1.786429208E1,-1.867477298E-1,9.720458984E-1,1.009754562E1
1.788441892E1,-2.489969730E-1,9.385270476E-1,1.012627602E1
1.790930708E1,-2.202665508E-1,7.996633649E-1,1.008796883E1
1.793432700E1,-2.106897533E-1,7.134721279E-1,1.014064121E1
1.795449775E1,-1.197100878E-1,7.469909191E-1,1.010233402E1
1.798022308E1,-1.723825186E-1,8.283938169E-1,1.012627602E1
1.800450100E1,-2.298433632E-1,9.481038451E-1,1.019810200E1
1.802598425E1,-2.920926213E-1,1.000776291E0,1.005923843E1
1.805035375E1,-3.160346150E-1,9.768342972E-1,9.925163269E0
1.807533713E1,-2.059013397E-1,7.661445141E-1,1.013585281E1
1.809534425E1,-2.394201756E-1,8.236053586E-1,1.007360363E1
1.811542084E1,-2.059013397E-1,9.002198577E-1,1.010233402E1
1.814145417E1,-2.011129409E-1,1.000776291E0,1.009754562E1
1.816544513E1,-2.011129409E-1,9.193734527E-1,1.009754562E1
