"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.687795000E-1,-3.878606856E-1,4.070142806E-1,1.000656605E1
9.888100410E-1,-3.974374831E-1,4.884171486E-1,9.977835655E0
1.008916333E0,-1.915361285E-1,4.979939461E-1,1.026035118E1
1.029532083E0,-2.489969730E-1,4.596867263E-1,1.018852520E1
1.054273916E0,-4.022258818E-1,4.979939461E-1,1.004966164E1
1.079988000E0,-5.123591423E-1,4.932055473E-1,1.014542961E1
1.103824791E0,-2.825157940E-1,4.548983276E-1,1.008796883E1
1.126978083E0,-1.532289088E-1,4.165911078E-1,1.026513958E1
1.148922958E0,-2.489969730E-1,5.363011956E-1,1.017416000E1
1.174023208E0,-2.825157940E-1,6.177040339E-1,1.012627602E1
1.200181416E0,-4.501099288E-1,7.422025204E-1,1.012148762E1
1.223901291E0,-4.261679053E-1,7.661445141E-1,1.011191082E1
1.244458500E0,-4.788403511E-1,6.751648784E-1,1.008318043E1
1.268951500E0,-3.591302633E-1,5.315127969E-1,1.005445004E1
1.288989500E0,-2.825157940E-1,5.267243981E-1,1.012148762E1
1.313680875E0,-2.585737705E-1,5.746083856E-1,1.027471638E1
1.333851083E0,-2.585737705E-1,7.469909191E-1,1.011191082E1
1.354023291E0,-3.447650373E-1,7.757213712E-1,9.996989250E0
1.380267166E0,-2.298433632E-1,7.134721279E-1,9.915586472E0
1.404051541E0,-1.628057212E-1,4.453215301E-1,1.009275723E1
1.428954083E0,-2.202665508E-1,2.920926213E-1,1.007360363E1
1.449307500E0,-2.059013397E-1,1.675941199E-1,1.017894840E1
1.474188458E0,-9.576806426E-2,3.016694188E-1,1.004008484E1
1.494319083E0,-6.224924326E-2,4.836287498E-1,1.000656605E1
1.519677416E0,-1.149216816E-1,5.602431893E-1,1.010712242E1
1.539716666E0,-1.723825186E-1,5.267243981E-1,1.023640919E1
1.560567375E0,-7.661445439E-2,5.123591423E-1,1.021246719E1
1.584037250E0,-2.298433632E-1,6.368576288E-1,9.752780914E0
1.609037625E0,-2.825157940E-1,7.709329724E-1,1.030344677E1
1.632300583E0,-3.160346150E-1,6.847416759E-1,1.012148762E1
1.653944541E0,-4.453215301E-1,6.416460276E-1,9.992200851E0
1.679536958E0,-3.734954596E-1,3.782838583E-1,1.014542961E1
1.699681666E0,-3.208230138E-1,2.394201756E-1,1.023162079E1
1.723828791E0,-3.926490843E-1,2.968810201E-1,1.009754562E1
1.749108041E0,-4.070142806E-1,3.399766386E-1,1.012627602E1
1.769229042E0,-4.596867263E-1,2.585737705E-1,1.007839203E1
1.789274583E0,-4.118026793E-1,2.537853718E-1,1.009754562E1
1.814290042E0,-2.681505978E-1,3.591302633E-1,1.002093124E1
1.835056542E0,-1.532289088E-1,3.591302633E-1,1.001135445E1
1.859779542E0,-7.182604820E-2,3.687070608E-1,9.925163269E0
1.884290750E0,-8.619125932E-2,4.022258818E-1,1.002571964E1
1.908758083E0,4.309562966E-2,4.596867263E-1,1.006881523E1
1.930246333E0,1.436521020E-2,5.267243981E-1,1.011191082E1
1.953954500E0,2.873042040E-2,5.267243981E-1,1.016458321E1
1.974049208E0,-3.351882473E-2,5.458779931E-1,1.016937160E1
1.994885375E0,-2.346317619E-1,5.171475410E-1,1.014064121E1
2.015167000E0,-3.495534360E-1,5.315127969E-1,1.014064121E1
2.040618833E0,-3.782838583E-1,4.788403511E-1,1.013106441E1
2.060802583E0,-2.873041928E-1,4.501099288E-1,1.007839203E1
2.080975000E0,-2.585737705E-1,4.836287498E-1,1.015500641E1
2.101241792E0,-2.394201756E-1,5.123591423E-1,1.008796883E1
2.124858708E0,-2.489969730E-1,4.213795066E-1,9.987412453E0
2.149821292E0,-2.059013397E-1,3.830722570E-1,1.001614285E1
2.174819750E0,-1.867477298E-1,3.926490843E-1,1.011669922E1
2.195002833E0,-1.197100878E-1,5.075707436E-1,1.009275723E1
2.215018667E0,-1.436521020E-2,6.272808313E-1,1.023640919E1
2.235061333E0,-1.053448766E-1,6.464344859E-1,9.781511307E0
2.260585958E0,-1.149216816E-1,6.751648784E-1,1.045667553E1
2.283539167E0,-9.576806426E-2,5.123591423E-1,1.008796883E1
2.305131708E0,-2.250549644E-1,4.788403511E-1,1.012148762E1
2.330436583E0,-1.580173075E-1,5.123591423E-1,1.007839203E1
2.354774458E0,-1.388636976E-1,5.746083856E-1,1.027950478E1
2.375366583E0,-2.059013397E-1,6.512228847E-1,1.015500641E1
2.401122500E0,-1.723825186E-1,7.038952708E-1,1.007360363E1
2.424889125E0,-1.292868853E-1,6.033388376E-1,9.977835655E0
2.445001292E0,-2.011129409E-1,5.363011956E-1,1.009754562E1
2.469878042E0,-2.585737705E-1,4.979939461E-1,1.004966164E1
2.490015583E0,-2.968810201E-1,5.602431893E-1,1.018852520E1
2.514839125E0,-2.537853718E-1,6.847416759E-1,1.015979481E1
2.534877375E0,-2.489969730E-1,7.757213712E-1,1.013106441E1
2.555122500E0,-2.394201756E-1,8.044517636E-1,9.891644478E0
2.575147458E0,-1.005564705E-1,6.847416759E-1,1.006881523E1
2.600556417E0,-1.292868853E-1,5.267243981E-1,9.987412453E0
2.620587083E0,-1.388636976E-1,4.836287498E-1,1.008318043E1
2.644719375E0,-1.867477298E-1,5.123591423E-1,1.007360363E1
2.664960667E0,-2.154781520E-1,6.081272364E-1,1.016937160E1
2.689743958E0,-2.489969730E-1,6.416460276E-1,1.033696556E1
2.709771375E0,-2.489969730E-1,7.086837292E-1,1.021725559E1
2.729979000E0,-1.675941199E-1,7.278373241E-1,1.005923843E1
2.750033542E0,-1.771709323E-1,7.182605267E-1,1.005923843E1
2.770221917E0,-1.149216816E-1,6.895300746E-1,1.004966164E1
2.795443250E0,-1.149216816E-1,6.464344859E-1,1.015979481E1
2.821390250E0,-2.059013397E-1,6.655880809E-1,9.915586472E0
2.844926583E0,-2.729389966E-1,6.272808313E-1,1.003050804E1
2.869911625E0,-1.436520964E-1,5.267243981E-1,1.014542961E1
2.890016583E0,-1.292868853E-1,5.841852427E-1,1.026513958E1
2.915134583E0,-2.011129409E-1,8.283938169E-1,9.963470459E0
2.940598083E0,-1.005564705E-1,6.991068721E-1,1.016458321E1
2.960894750E0,-2.011129409E-1,6.464344859E-1,1.007360363E1
2.984892125E0,-2.585737705E-1,6.033388376E-1,9.977835655E0
3.009923333E0,-2.106897533E-1,6.033388376E-1,1.025077438E1
3.035080417E0,-1.053448766E-1,7.709329724E-1,1.011191082E1
3.061276458E0,-1.532289088E-1,8.427590132E-1,1.013585281E1
3.084805625E0,-2.873041928E-1,7.182605267E-1,1.006881523E1
3.105019292E0,-3.208230138E-1,6.464344859E-1,1.000177765E1
3.129785833E0,-2.202665508E-1,5.793967843E-1,1.010233402E1
3.149902792E0,-1.867477298E-1,6.272808313E-1,1.015979481E1
3.169959042E0,-2.011129409E-1,6.847416759E-1,1.007839203E1
3.194958375E0,-2.729389966E-1,7.230489254E-1,1.020767879E1
3.215254000E0,-3.112462163E-1,7.517793179E-1,1.001614285E1
3.241068625E0,-1.915361285E-1,6.655880809E-1,1.013106441E1
3.264969000E0,-1.628057212E-1,5.267243981E-1,1.005445004E1
3.285535917E0,-1.963245422E-1,5.363011956E-1,1.012627602E1
3.310128417E0,-1.771709323E-1,6.368576288E-1,1.006881523E1
3.335015417E0,-1.963245422E-1,6.560112834E-1,1.009275723E1
3.361165792E0,-1.532289088E-1,6.560112834E-1,1.008318043E1
3.385354000E0,-1.436520964E-1,5.746083856E-1,1.013585281E1
3.410168917E0,-1.580173075E-1,5.793967843E-1,1.011191082E1
3.435183083E0,-2.011129409E-1,5.985504389E-1,1.004487324E1
3.460696750E0,-1.867477298E-1,6.177040339E-1,1.011191082E1
3.480953250E0,-1.915361285E-1,5.985504389E-1,1.010712242E1
3.504870292E0,-2.154781520E-1,6.512228847E-1,1.014542961E1
3.529964292E0,-1.963245422E-1,6.560112834E-1,1.008796883E1
3.555038083E0,-1.675941199E-1,6.177040339E-1,1.020289040E1
3.580768917E0,-2.346317619E-1,6.751648784E-1,9.996989250E0
3.601182417E0,-1.532289088E-1,5.363011956E-1,1.021246719E1
3.625091250E0,-2.011129409E-1,5.698199868E-1,1.003529644E1
3.649696625E0,-2.681505978E-1,5.793967843E-1,9.968258858E0
3.671271333E0,-1.436520964E-1,5.363011956E-1,1.026035118E1
3.695040042E0,-2.585737705E-1,6.129156351E-1,1.012627602E1
3.721319667E0,-2.920926213E-1,6.943184733E-1,1.010233402E1
3.745332042E0,-1.915361285E-1,5.458779931E-1,1.010233402E1
3.769816625E0,-1.484405100E-1,4.932055473E-1,1.016458321E1
3.789851833E0,-2.154781520E-1,4.070142806E-1,1.012627602E1
3.809855000E0,-1.819593310E-1,4.979939461E-1,1.011669922E1
3.830140250E0,-1.580173075E-1,5.410895944E-1,1.013585281E1
3.850284542E0,-1.628057212E-1,6.464344859E-1,9.996989250E0
3.875180792E0,-2.681505978E-1,6.368576288E-1,1.000177765E1
3.895393417E0,-1.819593310E-1,5.985504389E-1,1.002571964E1
3.920554292E0,-1.388636976E-1,4.261679053E-1,1.008796883E1
3.941660292E0,-2.059013397E-1,4.501099288E-1,1.004008484E1
3.964701000E0,-2.106897533E-1,5.219359994E-1,1.009275723E1
3.984905167E0,-2.442085743E-1,6.320692301E-1,1.008796883E1
4.010109917E0,-1.963245422E-1,5.985504389E-1,1.004966164E1
4.034948542E0,-2.442085743E-1,5.554547906E-1,1.007360363E1
4.060758708E0,-2.489969730E-1,4.788403511E-1,1.007360363E1
4.081285875E0,-2.394201756E-1,5.027823448E-1,1.009754562E1
4.104962958E0,-2.011129409E-1,5.698199868E-1,1.012627602E1
4.125234042E0,-2.011129409E-1,5.937620401E-1,1.014542961E1
4.149795417E0,-1.675941199E-1,6.320692301E-1,1.010712242E1
4.169862042E0,-2.011129409E-1,6.320692301E-1,1.002571964E1
4.190067792E0,-2.106897533E-1,5.793967843E-1,1.016458321E1
4.214936083E0,-1.484405100E-1,5.841852427E-1,1.015979481E1
4.234989042E0,-2.585737705E-1,6.368576288E-1,1.006881523E1
4.255062917E0,-2.346317619E-1,7.134721279E-1,9.939528465E0
4.275156792E0,-1.244984865E-1,5.841852427E-1,1.028908157E1
4.300614958E0,-1.532289088E-1,5.410895944E-1,1.004008484E1
4.321191500E0,-2.873041928E-1,5.506663918E-1,1.002093124E1
4.341618333E0,-2.059013397E-1,6.320692301E-1,1.004966164E1
4.364939542E0,-1.580173075E-1,6.560112834E-1,1.014542961E1
4.385015083E0,-2.106897533E-1,7.182605267E-1,1.016937160E1
4.405194542E0,-2.394201756E-1,7.230489254E-1,1.008318043E1
4.430039500E0,-2.011129409E-1,5.793967843E-1,1.008318043E1
4.451040417E0,-2.106897533E-1,5.315127969E-1,1.011669922E1
4.474932458E0,-2.202665508E-1,5.602431893E-1,1.007839203E1
4.494978583E0,-1.532289088E-1,5.937620401E-1,1.005445004E1
4.515171500E0,-1.388636976E-1,7.038952708E-1,9.987412453E0
4.535882792E0,-2.202665508E-1,6.943184733E-1,1.006402683E1
4.560690042E0,-3.160346150E-1,6.991068721E-1,9.925163269E0
4.584919125E0,-4.788403399E-3,6.895300746E-1,1.022204399E1
4.609753667E0,1.053448766E-1,7.326257229E-1,1.001614285E1
4.629904084E0,0.000000000E0,7.996633649E-1,9.848548889E0
4.650047209E0,-1.532289088E-1,7.086837292E-1,1.001614285E1
4.671113917E0,-2.681505978E-1,6.224924326E-1,1.008796883E1
4.695165542E0,-1.580173075E-1,6.703764796E-1,1.015979481E1
4.715252625E0,-1.580173075E-1,6.129156351E-1,1.020767879E1
4.740662667E0,-3.351882398E-1,5.410895944E-1,1.021725559E1
4.765037625E0,-5.410895944E-1,5.985504389E-1,1.020767879E1
4.790712084E0,-7.230489254E-1,7.469909191E-1,1.006402683E1
4.814889792E0,-8.283938169E-1,7.613561153E-1,1.017894840E1
4.835321417E0,-6.560112834E-1,6.847416759E-1,1.020767879E1
4.861114459E0,-5.506663918E-1,5.554547906E-1,1.015979481E1
4.885234084E0,-5.363011956E-1,5.267243981E-1,1.006881523E1
4.909882834E0,-3.447650373E-1,5.219359994E-1,9.982624054E0
4.930099959E0,-1.436520964E-1,4.979939461E-1,9.925163269E0
4.955073084E0,-9.576806799E-3,4.644751251E-1,9.996989250E0
4.981353084E0,-1.771709323E-1,4.022258818E-1,1.015500641E1
5.005048875E0,4.788403213E-2,4.884171486E-1,1.033696556E1
5.030242334E0,2.346317619E-1,7.038952708E-1,1.027950478E1
5.055204292E0,3.543418646E-1,9.481038451E-1,9.977835655E0
5.076304375E0,4.118026793E-1,9.433154464E-1,1.010712242E1
5.100722792E0,3.351882398E-1,9.864110947E-1,1.002571964E1
5.120742584E0,1.963245422E-1,1.000776291E0,9.915586472E0
5.140754125E0,7.182604820E-2,9.481038451E-1,9.929951668E0
5.161143209E0,2.537853718E-1,7.900865674E-1,1.000656605E1
5.181178584E0,1.771709323E-1,7.326257229E-1,1.004487324E1
5.204938042E0,-2.394201607E-2,6.799532771E-1,9.949105263E0
5.230145417E0,9.097966552E-2,3.974374831E-1,1.032260036E1
5.255083542E0,-1.005564705E-1,2.920926213E-1,1.019331360E1
5.280980375E0,-4.692635238E-1,7.565677166E-1,1.011191082E1
5.304970209E0,-5.219359994E-1,1.082179189E0,1.006402683E1
5.325018667E0,-4.548983276E-1,1.043871999E0,1.015500641E1
5.345259250E0,-4.692635238E-1,7.469909191E-1,1.009754562E1
5.370016125E0,-4.836287498E-1,6.272808313E-1,9.953893661E0
5.395876750E0,-5.315127969E-1,8.092401624E-1,1.001614285E1
5.421221250E0,-5.841852427E-1,9.433154464E-1,1.002093124E1
5.444913000E0,-5.410895944E-1,7.757213712E-1,9.996989250E0
5.470177834E0,-2.873041928E-1,5.650315881E-1,1.013585281E1
5.495104542E0,-3.351882398E-1,5.554547906E-1,1.023162079E1
5.515140167E0,-4.213795066E-1,7.517793179E-1,1.019810200E1
5.535455500E0,-3.160346150E-1,8.810662031E-1,1.016937160E1
5.561020292E0,-1.005564705E-1,8.236053586E-1,9.949105263E0
5.581330709E0,-3.351882473E-2,6.895300746E-1,1.002093124E1
5.604914667E0,-1.963245422E-1,5.458779931E-1,1.013106441E1
5.625715250E0,-2.489969730E-1,6.129156351E-1,1.013585281E1
5.645718792E0,-2.920926213E-1,7.374141216E-1,9.666589737E0
5.669975500E0,-1.484405100E-1,6.560112834E-1,1.008318043E1
5.690095000E0,-1.723825186E-1,6.464344859E-1,1.006881523E1
5.715079167E0,-2.394201756E-1,6.177040339E-1,9.996989250E0
5.735134667E0,-1.580173075E-1,5.602431893E-1,1.014064121E1
5.760094875E0,-2.585737705E-1,6.751648784E-1,1.029386997E1
5.780942417E0,-2.729389966E-1,8.523358107E-1,1.013106441E1
5.805167667E0,-3.399766386E-1,8.906430602E-1,1.008318043E1
5.830068542E0,-5.363011956E-1,6.991068721E-1,1.012148762E1
5.855196584E0,-4.932055473E-1,5.458779931E-1,1.010712242E1
5.881535500E0,-3.878606856E-1,5.123591423E-1,1.003529644E1
5.905022500E0,-4.165911078E-1,6.081272364E-1,1.010233402E1
5.930068375E0,-3.639186621E-1,6.751648784E-1,1.015979481E1
5.955115750E0,-3.112462163E-1,7.565677166E-1,9.920374870E0
5.980632125E0,-2.346317619E-1,7.852981687E-1,1.005445004E1
6.000665292E0,-2.537853718E-1,7.086837292E-1,1.013106441E1
6.020760375E0,-2.920926213E-1,7.278373241E-1,1.013106441E1
6.045342084E0,-2.394201756E-1,7.565677166E-1,1.014064121E1
6.070201792E0,-1.915361285E-1,7.613561153E-1,1.017416000E1
6.095032500E0,-2.059013397E-1,7.805097699E-1,1.016937160E1
6.121254000E0,-2.202665508E-1,7.852981687E-1,1.009754562E1
6.145084542E0,-3.112462163E-1,7.038952708E-1,1.006402683E1
6.165224209E0,-3.591302633E-1,7.086837292E-1,1.009275723E1
6.185226042E0,-3.878606856E-1,7.086837292E-1,1.001614285E1
6.210149917E0,-3.447650373E-1,7.134721279E-1,1.013585281E1
6.230967042E0,-3.639186621E-1,7.038952708E-1,1.011669922E1
6.253545250E0,-3.782838583E-1,7.374141216E-1,1.002571964E1
6.278656667E0,-3.591302633E-1,8.092401624E-1,1.014064121E1
6.303328000E0,-3.208230138E-1,8.236053586E-1,1.016937160E1
6.326925792E0,-2.968810201E-1,8.283938169E-1,1.018852520E1
6.347011292E0,-4.213795066E-1,8.571242094E-1,9.953893661E0
6.371943917E0,-2.442085743E-1,7.709329724E-1,1.024119759E1
6.397279834E0,-3.543418646E-1,6.607996821E-1,1.004487324E1
6.423253459E0,-2.825157940E-1,6.895300746E-1,1.010233402E1
6.446781750E0,-2.489969730E-1,7.134721279E-1,1.026992798E1
6.467032792E0,-3.782838583E-1,7.996633649E-1,1.014542961E1
6.487149750E0,-3.687070608E-1,8.714894056E-1,1.006402683E1
6.507382084E0,-3.591302633E-1,7.996633649E-1,1.007360363E1
6.533529292E0,-3.447650373E-1,6.081272364E-1,1.012148762E1
6.556872042E0,-3.399766386E-1,5.219359994E-1,1.015500641E1
6.577121959E0,-3.447650373E-1,5.889736414E-1,1.008318043E1
6.603338792E0,-3.399766386E-1,6.607996821E-1,1.015021801E1
6.626977834E0,-3.782838583E-1,7.517793179E-1,1.019810200E1
6.647379750E0,-4.357447028E-1,7.709329724E-1,9.920374870E0
6.671890417E0,-4.070142806E-1,7.374141216E-1,1.008318043E1
6.692108584E0,-3.495534360E-1,6.607996821E-1,1.015500641E1
6.712115375E0,-3.734954596E-1,6.224924326E-1,1.008796883E1
6.732906834E0,-4.070142806E-1,6.895300746E-1,1.010712242E1
6.758236500E0,-2.442085743E-1,7.326257229E-1,1.007360363E1
6.784648459E0,-2.346317619E-1,7.469909191E-1,1.008318043E1
6.808132667E0,-3.112462163E-1,6.943184733E-1,9.992200851E0
6.828219167E0,-3.591302633E-1,6.607996821E-1,1.003529644E1
6.852945625E0,-3.303998411E-1,5.506663918E-1,1.012627602E1
6.878071167E0,-4.165911078E-1,5.554547906E-1,1.005923843E1
6.903812209E0,-4.022258818E-1,6.272808313E-1,1.012148762E1
6.923859334E0,-3.543418646E-1,6.607996821E-1,1.017894840E1
6.948001334E0,-4.501099288E-1,6.129156351E-1,1.008796883E1
6.972824334E0,-5.123591423E-1,6.033388376E-1,1.006402683E1
6.992927959E0,-4.118026793E-1,5.841852427E-1,1.021725559E1
7.018105625E0,-3.112462163E-1,6.560112834E-1,1.021246719E1
7.043974667E0,-4.070142806E-1,7.852981687E-1,9.680954933E0
7.067953792E0,-2.633621991E-1,5.698199868E-1,1.035133076E1
7.088114542E0,-3.639186621E-1,4.932055473E-1,1.021725559E1
7.112888250E0,-5.602431893E-1,5.410895944E-1,1.008318043E1
7.133160000E0,-4.932055473E-1,6.512228847E-1,1.008318043E1
7.157956167E0,-4.596867263E-1,6.847416759E-1,1.020289040E1
7.178114042E0,-4.165911078E-1,6.272808313E-1,1.015021801E1
7.204726625E0,-4.644751251E-1,5.746083856E-1,1.010712242E1
7.227961834E0,-5.267243981E-1,5.841852427E-1,1.011191082E1
7.252974042E0,-5.363011956E-1,5.985504389E-1,1.006881523E1
7.273028334E0,-4.884171486E-1,5.554547906E-1,1.006881523E1
7.298050792E0,-4.405331016E-1,5.506663918E-1,1.004008484E1
7.319143334E0,-3.639186621E-1,5.841852427E-1,1.000656605E1
7.344696584E0,-3.399766386E-1,5.698199868E-1,1.010233402E1
7.368088667E0,-3.926490843E-1,6.081272364E-1,9.958682060E0
7.392970792E0,-3.974374831E-1,6.655880809E-1,1.020289040E1
7.412981126E0,-4.596867263E-1,6.703764796E-1,1.009275723E1
7.438133709E0,-3.926490843E-1,7.805097699E-1,1.007839203E1
7.464028626E0,-3.112462163E-1,7.230489254E-1,1.014064121E1
7.488609376E0,-2.873041928E-1,6.847416759E-1,1.011669922E1
7.508689667E0,-4.405331016E-1,7.326257229E-1,1.005923843E1
7.532908459E0,-4.836287498E-1,7.374141216E-1,1.009275723E1
7.553625917E0,-4.836287498E-1,7.661445141E-1,1.005923843E1
7.577988626E0,-4.884171486E-1,8.427590132E-1,1.011191082E1
7.598098542E0,-4.596867263E-1,8.092401624E-1,1.011669922E1
7.618194042E0,-4.118026793E-1,7.661445141E-1,1.000656605E1
7.644338792E0,-5.602431893E-1,6.177040339E-1,1.006881523E1
7.668169542E0,-5.027823448E-1,5.554547906E-1,1.017894840E1
7.693070209E0,-4.596867263E-1,6.368576288E-1,1.018373680E1
7.718267167E0,-4.644751251E-1,8.858546019E-1,9.786299706E0
7.744407751E0,-3.303998411E-1,9.864110947E-1,1.026513958E1
7.767929542E0,-3.830722570E-1,1.000776291E0,1.005445004E1
7.788003792E0,-4.309563041E-1,8.331822157E-1,9.992200851E0
7.808089501E0,-3.639186621E-1,5.554547906E-1,1.007839203E1
7.832888501E0,-3.782838583E-1,6.464344859E-1,1.026513958E1
7.853202751E0,-4.357447028E-1,8.092401624E-1,1.009275723E1
7.874836084E0,-3.926490843E-1,9.241618514E-1,1.007360363E1
7.899481251E0,-4.165911078E-1,7.757213712E-1,1.000656605E1
7.924179376E0,-4.357447028E-1,7.374141216E-1,1.007839203E1
7.948095417E0,-4.309563041E-1,7.230489254E-1,1.011191082E1
7.973032126E0,-4.070142806E-1,7.709329724E-1,1.012148762E1
7.993594209E0,-4.309563041E-1,8.283938169E-1,1.008318043E1
8.018183459E0,-5.554547906E-1,9.050082564E-1,1.017416000E1
8.044511376E0,-5.219359994E-1,9.864110947E-1,1.007839203E1
8.067880251E0,-5.171475410E-1,8.044517636E-1,1.007839203E1
8.088533459E0,-5.554547906E-1,6.943184733E-1,1.004966164E1
8.112974751E0,-4.740519226E-1,7.230489254E-1,1.007839203E1
8.138212626E0,-4.453215301E-1,8.092401624E-1,1.008796883E1
8.164288209E0,-3.926490843E-1,8.619126081E-1,1.011669922E1
8.184541542E0,-4.118026793E-1,9.145850539E-1,1.012627602E1
8.209274292E0,-3.734954596E-1,8.092401624E-1,1.009754562E1
8.233103292E0,-3.974374831E-1,7.374141216E-1,1.007360363E1
8.258395209E0,-4.309563041E-1,7.326257229E-1,1.011669922E1
8.284724292E0,-4.118026793E-1,7.996633649E-1,1.001614285E1
8.308148542E0,-4.979939461E-1,7.948749661E-1,1.012627602E1
8.333070001E0,-4.644751251E-1,8.331822157E-1,1.016458321E1
8.354526584E0,-4.213795066E-1,8.140285611E-1,1.010712242E1
8.378476501E0,-5.650315881E-1,9.385270476E-1,9.771934509E0
8.404125959E0,-4.118026793E-1,8.188169599E-1,1.026513958E1
8.427964167E0,-3.687070608E-1,7.374141216E-1,9.982624054E0
8.451063042E0,-5.219359994E-1,7.661445141E-1,9.987412453E0
8.476092751E0,-3.974374831E-1,7.565677166E-1,1.022204399E1
8.501266542E0,-4.548983276E-1,8.331822157E-1,1.014064121E1
8.527179667E0,-4.357447028E-1,9.911994934E-1,1.012148762E1
8.547623709E0,-4.788403511E-1,9.433154464E-1,1.003050804E1
8.571170792E0,-4.548983276E-1,7.805097699E-1,1.011191082E1
8.593144126E0,-4.261679053E-1,7.374141216E-1,1.013585281E1
8.615957459E0,-4.070142806E-1,7.182605267E-1,1.005923843E1
8.636067584E0,-4.261679053E-1,7.900865674E-1,1.005923843E1
8.656095876E0,-4.118026793E-1,8.236053586E-1,9.987412453E0
8.681324626E0,-4.884171486E-1,9.145850539E-1,1.002571964E1
8.701704501E0,-4.644751251E-1,8.571242094E-1,1.001135445E1
8.726913459E0,-4.740519226E-1,7.757213712E-1,1.016458321E1
8.751006667E0,-4.884171486E-1,7.661445141E-1,1.010233402E1
8.776108334E0,-4.884171486E-1,8.092401624E-1,1.015979481E1
8.801017626E0,-4.405331016E-1,8.619126081E-1,1.013585281E1
8.827236292E0,-4.979939461E-1,8.523358107E-1,1.009275723E1
8.850872001E0,-4.884171486E-1,7.852981687E-1,1.007360363E1
8.871144292E0,-4.548983276E-1,7.326257229E-1,1.015979481E1
8.891839376E0,-4.836287498E-1,7.182605267E-1,1.006881523E1
8.911903667E0,-4.501099288E-1,6.895300746E-1,1.008796883E1
8.936163917E0,-4.740519226E-1,7.613561153E-1,1.004966164E1
8.961025959E0,-5.027823448E-1,7.757213712E-1,1.005923843E1
8.981349584E0,-5.027823448E-1,7.565677166E-1,1.017416000E1
9.007517417E0,-4.213795066E-1,7.469909191E-1,1.012148762E1
9.031053626E0,-5.650315881E-1,8.475474119E-1,9.700108528E0
9.051132376E0,-5.123591423E-1,8.523358107E-1,1.017416000E1
9.076066126E0,-4.022258818E-1,7.469909191E-1,1.001135445E1
9.096078126E0,-4.692635238E-1,7.278373241E-1,1.007839203E1
