"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.912026001E0,-3.687070608E-1,5.985504389E-1,1.010233402E1
8.936717460E0,-4.070142806E-1,7.086837292E-1,1.013106441E1
8.957125376E0,-4.261679053E-1,7.900865674E-1,1.013585281E1
8.982792418E0,-4.501099288E-1,8.140285611E-1,1.001614285E1
9.003135501E0,-3.734954596E-1,7.469909191E-1,1.004966164E1
9.026804210E0,-4.118026793E-1,6.607996821E-1,1.005445004E1
9.051994501E0,-3.974374831E-1,7.278373241E-1,1.010712242E1
9.076676793E0,-4.022258818E-1,7.565677166E-1,1.013106441E1
9.096821876E0,-4.022258818E-1,7.996633649E-1,1.012627602E1
9.123073168E0,-4.261679053E-1,7.996633649E-1,1.012148762E1
9.146757585E0,-4.213795066E-1,7.757213712E-1,1.009275723E1
9.167539043E0,-3.830722570E-1,6.895300746E-1,1.009754562E1
9.191749543E0,-4.118026793E-1,6.847416759E-1,1.012627602E1
9.211827585E0,-4.405331016E-1,7.230489254E-1,1.009754562E1
9.231948626E0,-4.165911078E-1,7.422025204E-1,1.008796883E1
9.256920960E0,-3.878606856E-1,7.709329724E-1,1.002093124E1
9.282739418E0,-4.022258818E-1,7.805097699E-1,1.016937160E1
9.303126543E0,-3.830722570E-1,7.422025204E-1,1.017416000E1
9.326810960E0,-3.687070608E-1,7.422025204E-1,1.008318043E1
9.351825668E0,-4.644751251E-1,8.379706144E-1,9.819818497E0
9.376935126E0,-2.873041928E-1,7.134721279E-1,1.027950478E1
9.397867460E0,-3.878606856E-1,7.326257229E-1,1.006881523E1
9.422636418E0,-4.740519226E-1,7.038952708E-1,9.977835655E0
9.442794293E0,-3.830722570E-1,7.038952708E-1,1.011191082E1
9.466989710E0,-3.687070608E-1,7.661445141E-1,1.015979481E1
9.491731376E0,-4.070142806E-1,8.810662031E-1,1.003529644E1
9.511787543E0,-4.118026793E-1,9.385270476E-1,1.004487324E1
9.531901335E0,-4.070142806E-1,8.092401624E-1,1.005923843E1
9.556853752E0,-4.453215301E-1,6.703764796E-1,1.011191082E1
9.576859210E0,-3.878606856E-1,6.320692301E-1,1.013106441E1
9.602458168E0,-3.687070608E-1,7.038952708E-1,1.011669922E1
9.622697210E0,-3.974374831E-1,7.948749661E-1,1.010233402E1
9.642858252E0,-4.213795066E-1,8.379706144E-1,1.016937160E1
9.663141043E0,-4.596867263E-1,8.858546019E-1,9.953893661E0
9.686824293E0,-3.256114423E-1,7.709329724E-1,1.013585281E1
9.706961502E0,-3.639186621E-1,7.086837292E-1,1.012148762E1
9.731780877E0,-3.974374831E-1,7.422025204E-1,1.007360363E1
9.751812543E0,-4.165911078E-1,8.140285611E-1,1.011191082E1
9.776832835E0,-3.782838583E-1,8.427590132E-1,1.013106441E1
9.797066627E0,-3.974374831E-1,8.475474119E-1,1.012627602E1
9.822672710E0,-4.309563041E-1,7.900865674E-1,1.010712242E1
9.843247710E0,-4.022258818E-1,7.517793179E-1,1.016458321E1
9.863708168E0,-4.261679053E-1,6.560112834E-1,1.013106441E1
9.887720168E0,-4.309563041E-1,6.943184733E-1,1.010712242E1
9.912728918E0,-4.165911078E-1,7.948749661E-1,1.009754562E1
9.937805168E0,-4.357447028E-1,8.283938169E-1,1.015979481E1
9.957874793E0,-3.782838583E-1,7.996633649E-1,1.005923843E1
9.983408710E0,-4.261679053E-1,7.757213712E-1,1.016937160E1
1.000418238E1,-4.118026793E-1,7.565677166E-1,1.017416000E1
1.002442458E1,-3.495534360E-1,8.092401624E-1,1.009754562E1
1.004905354E1,-3.351882398E-1,8.140285611E-1,1.019331360E1
1.007291825E1,-4.788403511E-1,8.236053586E-1,1.003529644E1
1.009775696E1,-3.016694188E-1,6.703764796E-1,1.017416000E1
1.011778229E1,-4.740519226E-1,6.512228847E-1,1.003529644E1
1.014399400E1,-4.165911078E-1,6.607996821E-1,1.003529644E1
1.016408608E1,-3.734954596E-1,6.416460276E-1,1.022683239E1
1.018761188E1,-4.405331016E-1,8.092401624E-1,1.011669922E1
1.020798313E1,-3.926490843E-1,8.906430602E-1,1.005923843E1
1.023268046E1,-4.261679053E-1,8.331822157E-1,1.009275723E1
1.025290084E1,-4.453215301E-1,7.134721279E-1,1.009754562E1
1.027776592E1,-3.974374831E-1,5.985504389E-1,1.008318043E1
1.030403438E1,-3.830722570E-1,6.177040339E-1,1.011669922E1
1.032887313E1,-3.926490843E-1,7.374141216E-1,1.014064121E1
1.035283504E1,-4.644751251E-1,7.757213712E-1,1.015979481E1
1.037773842E1,-4.884171486E-1,7.852981687E-1,9.992200851E0
1.039780100E1,-3.734954596E-1,7.086837292E-1,1.014542961E1
1.041781325E1,-3.687070608E-1,6.464344859E-1,1.008318043E1
1.043814579E1,-3.926490843E-1,5.985504389E-1,1.008318043E1
1.045839896E1,-4.022258818E-1,6.464344859E-1,1.011191082E1
1.048018071E1,-3.926490843E-1,7.517793179E-1,1.015021801E1
1.050347979E1,-3.974374831E-1,7.900865674E-1,1.013106441E1
1.052355796E1,-4.070142806E-1,7.086837292E-1,1.013585281E1
1.054372408E1,-4.453215301E-1,7.230489254E-1,1.013106441E1
1.056423992E1,-3.926490843E-1,6.416460276E-1,1.001135445E1
1.058863113E1,-4.070142806E-1,6.943184733E-1,1.016937160E1
1.061281804E1,-4.070142806E-1,6.895300746E-1,1.012627602E1
1.063771929E1,-3.926490843E-1,7.374141216E-1,1.013106441E1
1.065774375E1,-3.734954596E-1,7.326257229E-1,1.002571964E1
1.067780796E1,-4.070142806E-1,7.278373241E-1,1.008318043E1
1.069789721E1,-4.453215301E-1,6.943184733E-1,1.014064121E1
1.072389471E1,-4.070142806E-1,6.751648784E-1,1.006881523E1
1.074425479E1,-4.357447028E-1,7.517793179E-1,1.019810200E1
1.076783204E1,-4.932055473E-1,8.188169599E-1,9.886856079E0
1.078792417E1,-3.591302633E-1,6.991068721E-1,1.039921474E1
1.080795917E1,-3.447650373E-1,6.751648784E-1,1.002093124E1
1.083279671E1,-4.740519226E-1,6.607996821E-1,9.973047256E0
1.085793463E1,-3.734954596E-1,6.895300746E-1,1.010233402E1
1.088353442E1,-4.070142806E-1,7.613561153E-1,1.017416000E1
1.090356817E1,-4.548983276E-1,8.044517636E-1,1.012148762E1
1.092478842E1,-4.261679053E-1,7.709329724E-1,1.009754562E1
1.094785029E1,-4.213795066E-1,6.416460276E-1,1.010233402E1
1.097275363E1,-4.548983276E-1,6.033388376E-1,1.009754562E1
1.099792184E1,-3.926490843E-1,6.320692301E-1,1.005923843E1
1.101830734E1,-4.118026793E-1,6.607996821E-1,1.016458321E1
1.104373721E1,-3.974374831E-1,6.751648784E-1,9.910798073E0
1.106776742E1,-4.884171486E-1,7.565677166E-1,1.008318043E1
1.108781267E1,-4.596867263E-1,7.900865674E-1,1.000656605E1
1.110801313E1,-4.022258818E-1,6.607996821E-1,1.011191082E1
1.113283742E1,-4.692635238E-1,6.607996821E-1,1.010712242E1
1.115298004E1,-4.070142806E-1,6.895300746E-1,1.008318043E1
1.117312163E1,-4.213795066E-1,7.182605267E-1,1.011669922E1
1.119845546E1,-4.165911078E-1,6.847416759E-1,1.009754562E1
1.122376358E1,-4.453215301E-1,7.134721279E-1,1.012148762E1
1.124807884E1,-5.075707436E-1,6.943184733E-1,1.004966164E1
1.127290479E1,-4.453215301E-1,6.368576288E-1,1.011669922E1
1.129797275E1,-4.501099288E-1,7.038952708E-1,1.011191082E1
1.132362300E1,-4.357447028E-1,7.230489254E-1,1.010233402E1
1.134460158E1,-4.357447028E-1,7.182605267E-1,1.004008484E1
1.136771521E1,-4.644751251E-1,7.326257229E-1,1.003050804E1
1.138785754E1,-4.453215301E-1,7.326257229E-1,1.005445004E1
1.140807917E1,-4.357447028E-1,7.038952708E-1,1.008318043E1
1.143300642E1,-4.022258818E-1,7.278373241E-1,1.015979481E1
1.145786242E1,-5.363011956E-1,7.948749661E-1,1.001135445E1
1.148368496E1,-3.447650373E-1,7.422025204E-1,1.037527275E1
1.150398800E1,-3.782838583E-1,6.943184733E-1,9.973047256E0
1.152446384E1,-5.267243981E-1,6.799532771E-1,1.007360363E1
1.154787667E1,-3.878606856E-1,6.991068721E-1,1.010233402E1
1.157281708E1,-4.261679053E-1,7.709329724E-1,1.013106441E1
1.159782408E1,-4.165911078E-1,8.331822157E-1,1.005923843E1
1.162372804E1,-4.884171486E-1,7.805097699E-1,1.004487324E1
1.164505542E1,-5.027823448E-1,6.703764796E-1,1.011191082E1
1.166794625E1,-4.309563041E-1,6.320692301E-1,1.012627602E1
1.168812521E1,-4.165911078E-1,6.416460276E-1,1.009754562E1
1.170832450E1,-4.118026793E-1,6.847416759E-1,1.011669922E1
1.173289892E1,-4.548983276E-1,7.374141216E-1,1.003529644E1
1.175788325E1,-4.309563041E-1,7.900865674E-1,1.012148762E1
1.177792175E1,-4.309563041E-1,7.996633649E-1,9.996989250E0
1.180416329E1,-3.591302633E-1,6.847416759E-1,1.010233402E1
1.182464058E1,-4.740519226E-1,7.038952708E-1,1.005923843E1
1.184791754E1,-4.261679053E-1,7.565677166E-1,1.011191082E1
1.186796371E1,-4.070142806E-1,8.188169599E-1,1.009275723E1
1.188798350E1,-4.213795066E-1,7.948749661E-1,1.012148762E1
1.190799134E1,-4.548983276E-1,7.613561153E-1,1.016937160E1
1.193290592E1,-4.788403511E-1,7.613561153E-1,1.016458321E1
1.195298188E1,-4.405331016E-1,6.799532771E-1,1.013106441E1
1.197864725E1,-4.692635238E-1,6.991068721E-1,1.011191082E1
1.200455238E1,-4.165911078E-1,7.326257229E-1,1.012627602E1
1.202787242E1,-3.926490843E-1,7.565677166E-1,1.004008484E1
1.204787679E1,-4.405331016E-1,7.852981687E-1,1.002571964E1
1.207314834E1,-4.165911078E-1,7.230489254E-1,1.015021801E1
1.209785471E1,-3.782838583E-1,7.326257229E-1,1.011669922E1
1.211796208E1,-3.687070608E-1,7.565677166E-1,1.012627602E1
1.214360617E1,-4.596867263E-1,8.475474119E-1,1.010712242E1
1.216418838E1,-3.064578176E-1,7.086837292E-1,1.031302357E1
1.218488113E1,-3.926490843E-1,7.230489254E-1,1.001614285E1
1.220813775E1,-4.596867263E-1,6.943184733E-1,9.934740067E0
1.222848588E1,-3.830722570E-1,7.182605267E-1,1.013106441E1
1.225017304E1,-4.118026793E-1,7.565677166E-1,1.015021801E1
1.227283467E1,-4.501099288E-1,8.236053586E-1,1.011669922E1
1.229290625E1,-4.118026793E-1,8.906430602E-1,1.004966164E1
1.231786379E1,-4.357447028E-1,7.757213712E-1,1.011191082E1
1.234367008E1,-4.357447028E-1,6.991068721E-1,1.011669922E1
1.236448604E1,-3.878606856E-1,6.895300746E-1,1.007839203E1
1.238850779E1,-4.070142806E-1,7.469909191E-1,1.010233402E1
1.241322779E1,-3.782838583E-1,7.948749661E-1,9.934740067E0
1.243808488E1,-4.357447028E-1,8.188169599E-1,1.019810200E1
1.246419579E1,-4.692635238E-1,7.948749661E-1,1.004966164E1
1.248787404E1,-3.543418646E-1,7.086837292E-1,1.012627602E1
1.250799304E1,-4.118026793E-1,6.991068721E-1,1.003050804E1
1.253277688E1,-4.357447028E-1,7.805097699E-1,1.014542961E1
1.255313825E1,-3.926490843E-1,7.852981687E-1,1.014064121E1
1.257785696E1,-3.878606856E-1,8.236053586E-1,1.019331360E1
1.259788788E1,-4.357447028E-1,7.805097699E-1,1.008318043E1
1.261798146E1,-4.405331016E-1,7.469909191E-1,1.010712242E1
1.264387325E1,-4.070142806E-1,7.134721279E-1,1.013106441E1
1.266782404E1,-3.830722570E-1,7.517793179E-1,1.003529644E1
1.268819863E1,-4.070142806E-1,7.613561153E-1,1.006881523E1
1.271349208E1,-4.118026793E-1,7.757213712E-1,1.007360363E1
1.273821546E1,-4.070142806E-1,7.852981687E-1,1.004008484E1
1.276424325E1,-3.830722570E-1,7.900865674E-1,1.007839203E1
1.278448308E1,-4.357447028E-1,7.805097699E-1,1.008796883E1
1.280786884E1,-3.926490843E-1,7.565677166E-1,1.005445004E1
1.283285488E1,-4.405331016E-1,8.236053586E-1,9.987412453E0
1.285287746E1,-4.740519226E-1,8.236053586E-1,1.009754562E1
1.287304821E1,-3.160346150E-1,7.852981687E-1,1.017416000E1
1.289392467E1,-4.309563041E-1,7.278373241E-1,1.004487324E1
1.291831267E1,-4.644751251E-1,7.086837292E-1,9.968258858E0
1.294370504E1,-3.495534360E-1,7.086837292E-1,1.021725559E1
1.296468263E1,-4.453215301E-1,7.805097699E-1,1.021246719E1
1.298548784E1,-4.357447028E-1,8.571242094E-1,1.007839203E1
1.300859300E1,-4.070142806E-1,8.427590132E-1,1.011669922E1
1.303294371E1,-4.453215301E-1,7.182605267E-1,1.008318043E1
1.305298454E1,-4.644751251E-1,6.560112834E-1,1.008796883E1
1.307796763E1,-4.118026793E-1,6.943184733E-1,1.014064121E1
1.309814358E1,-3.782838583E-1,6.943184733E-1,1.007360363E1
1.312375929E1,-4.070142806E-1,7.757213712E-1,1.011191082E1
1.314454042E1,-4.501099288E-1,8.188169599E-1,1.021246719E1
1.316784392E1,-4.213795066E-1,8.044517636E-1,9.996989250E0
1.318787234E1,-3.782838583E-1,6.991068721E-1,1.013106441E1
1.321277904E1,-3.878606856E-1,6.895300746E-1,1.009754562E1
1.323350958E1,-3.926490843E-1,7.182605267E-1,1.008796883E1
1.325780463E1,-3.926490843E-1,7.948749661E-1,1.015500641E1
1.327798908E1,-4.405331016E-1,8.523358107E-1,1.011669922E1
1.330402567E1,-4.022258818E-1,7.469909191E-1,1.009275723E1
1.332483292E1,-4.213795066E-1,7.469909191E-1,1.008318043E1
1.334580554E1,-3.878606856E-1,7.086837292E-1,1.012627602E1
1.336785254E1,-3.878606856E-1,7.038952708E-1,1.009754562E1
1.338789046E1,-4.165911078E-1,7.278373241E-1,1.008318043E1
1.340789534E1,-3.878606856E-1,7.613561153E-1,1.010712242E1
1.342950117E1,-3.974374831E-1,7.805097699E-1,1.011669922E1
1.345284592E1,-3.734954596E-1,7.517793179E-1,1.009754562E1
1.347453504E1,-3.782838583E-1,7.517793179E-1,1.008796883E1
1.349788996E1,-4.213795066E-1,7.613561153E-1,1.021725559E1
1.351799196E1,-3.543418646E-1,7.613561153E-1,1.008318043E1
1.353812504E1,-3.878606856E-1,7.805097699E-1,1.016458321E1
1.356393358E1,-4.453215301E-1,8.571242094E-1,9.862914085E0
1.358791146E1,-3.303998411E-1,7.517793179E-1,1.023640919E1
1.360893508E1,-3.734954596E-1,7.086837292E-1,1.001135445E1
1.363292750E1,-4.548983276E-1,7.038952708E-1,1.002571964E1
1.365307842E1,-4.309563041E-1,7.086837292E-1,1.015500641E1
1.367818792E1,-4.165911078E-1,7.757213712E-1,1.028429317E1
1.370374354E1,-4.261679053E-1,9.241618514E-1,1.010712242E1
1.372810946E1,-4.070142806E-1,9.193734527E-1,1.005445004E1
1.375296038E1,-4.501099288E-1,7.469909191E-1,1.009754562E1
1.377786808E1,-4.070142806E-1,6.703764796E-1,1.007839203E1
1.379809529E1,-3.687070608E-1,6.560112834E-1,1.010233402E1
1.382395258E1,-3.447650373E-1,7.613561153E-1,1.010233402E1
1.384409121E1,-3.591302633E-1,8.188169599E-1,1.003050804E1
1.386443429E1,-4.405331016E-1,8.044517636E-1,1.018373680E1
1.388794221E1,-4.070142806E-1,7.996633649E-1,1.005445004E1
1.390910029E1,-3.687070608E-1,7.326257229E-1,1.012627602E1
1.393291542E1,-3.974374831E-1,6.943184733E-1,1.005923843E1
1.395788984E1,-3.974374831E-1,7.709329724E-1,1.008796883E1
1.397794596E1,-3.974374831E-1,8.475474119E-1,1.004966164E1
1.400365454E1,-3.878606856E-1,8.523358107E-1,1.014542961E1
1.402445092E1,-4.309563041E-1,8.236053586E-1,1.011669922E1
1.404454279E1,-4.261679053E-1,8.044517636E-1,1.011669922E1
1.406793688E1,-4.165911078E-1,7.422025204E-1,1.009754562E1
1.408827492E1,-3.830722570E-1,6.799532771E-1,1.008318043E1
1.410945079E1,-3.974374831E-1,7.182605267E-1,1.016458321E1
1.413285625E1,-4.501099288E-1,8.140285611E-1,1.009754562E1
1.415449617E1,-4.022258818E-1,8.092401624E-1,1.007839203E1
1.417791304E1,-3.830722570E-1,8.523358107E-1,1.009275723E1
1.420404717E1,-4.261679053E-1,8.331822157E-1,1.009754562E1
1.422574200E1,-3.830722570E-1,7.900865674E-1,1.015021801E1
1.424796471E1,-3.591302633E-1,7.948749661E-1,1.013106441E1
1.426801596E1,-3.782838583E-1,8.523358107E-1,1.022683239E1
1.429286104E1,-4.979939461E-1,8.667010069E-1,9.982624054E0
1.431291284E1,-3.064578176E-1,7.661445141E-1,1.026513958E1
1.433793304E1,-4.405331016E-1,7.517793179E-1,1.011669922E1
1.435818838E1,-4.788403511E-1,7.326257229E-1,1.001135445E1
1.438423558E1,-4.070142806E-1,6.703764796E-1,1.025556278E1
1.440501829E1,-4.022258818E-1,7.852981687E-1,1.013585281E1
1.442803167E1,-4.070142806E-1,9.193734527E-1,1.010233402E1
1.445317038E1,-4.070142806E-1,8.810662031E-1,1.012148762E1
1.447400329E1,-4.453215301E-1,7.422025204E-1,1.008796883E1
1.449796084E1,-4.453215301E-1,6.560112834E-1,1.011191082E1
1.451796575E1,-3.639186621E-1,6.895300746E-1,1.010712242E1
1.454370296E1,-3.734954596E-1,7.805097699E-1,1.014542961E1
1.456390417E1,-3.687070608E-1,8.092401624E-1,1.003050804E1
1.458510742E1,-4.309563041E-1,8.858546019E-1,1.015500641E1
1.460837021E1,-4.261679053E-1,8.954314590E-1,9.939528465E0
1.463301871E1,-3.974374831E-1,7.086837292E-1,1.021725559E1
1.465303692E1,-4.213795066E-1,6.847416759E-1,1.010712242E1
1.467795746E1,-3.495534360E-1,7.565677166E-1,1.015021801E1
1.470446584E1,-3.974374831E-1,8.858546019E-1,1.015021801E1
1.472793321E1,-4.309563041E-1,8.188169599E-1,1.013585281E1
1.474798850E1,-3.926490843E-1,7.661445141E-1,1.010233402E1
1.476805304E1,-3.974374831E-1,7.086837292E-1,1.008796883E1
1.478834479E1,-3.926490843E-1,6.799532771E-1,1.005923843E1
1.481337792E1,-3.926490843E-1,6.895300746E-1,1.009275723E1
1.483802300E1,-4.261679053E-1,7.422025204E-1,1.006881523E1
1.486411813E1,-4.070142806E-1,7.374141216E-1,1.011191082E1
1.488446229E1,-3.782838583E-1,7.996633649E-1,1.014064121E1
1.490890984E1,-4.261679053E-1,7.565677166E-1,1.010233402E1
1.493295292E1,-4.501099288E-1,7.278373241E-1,1.019810200E1
1.495298504E1,-3.926490843E-1,7.661445141E-1,1.010712242E1
1.497795667E1,-3.687070608E-1,7.230489254E-1,1.016937160E1
1.500376663E1,-5.171475410E-1,8.379706144E-1,9.944316864E0
1.502798208E1,-2.873041928E-1,6.751648784E-1,1.023162079E1
1.504813896E1,-3.830722570E-1,6.703764796E-1,1.005923843E1
1.506821204E1,-4.309563041E-1,6.655880809E-1,9.996989250E0
1.509314421E1,-3.687070608E-1,7.134721279E-1,1.018373680E1
1.511799921E1,-4.644751251E-1,7.805097699E-1,1.016458321E1
1.514370788E1,-4.118026793E-1,8.379706144E-1,1.011191082E1
1.516440904E1,-4.405331016E-1,8.236053586E-1,1.007839203E1
1.518805296E1,-4.261679053E-1,6.751648784E-1,1.013106441E1
1.521344879E1,-4.118026793E-1,6.512228847E-1,1.013106441E1
1.523795884E1,-3.687070608E-1,6.512228847E-1,1.006881523E1
1.525796796E1,-3.926490843E-1,7.469909191E-1,1.012627602E1
1.527815346E1,-3.734954596E-1,7.469909191E-1,1.003050804E1
1.530469659E1,-4.548983276E-1,8.331822157E-1,1.007839203E1
1.532590154E1,-4.357447028E-1,7.565677166E-1,1.002571964E1
1.534794313E1,-3.734954596E-1,6.703764796E-1,1.012148762E1
1.536809921E1,-3.782838583E-1,6.991068721E-1,1.007839203E1
1.538811259E1,-4.070142806E-1,7.086837292E-1,1.014064121E1
1.540830079E1,-4.261679053E-1,7.757213712E-1,1.013585281E1
1.543358500E1,-4.309563041E-1,7.948749661E-1,1.009754562E1
1.545783750E1,-4.932055473E-1,7.661445141E-1,1.008796883E1
1.547804704E1,-4.357447028E-1,6.895300746E-1,1.008796883E1
1.550397400E1,-4.165911078E-1,6.799532771E-1,1.014064121E1
1.552416767E1,-4.213795066E-1,6.368576288E-1,1.014542961E1
1.554817817E1,-4.357447028E-1,7.038952708E-1,1.010712242E1
1.557293409E1,-4.022258818E-1,7.517793179E-1,1.013585281E1
1.559299121E1,-4.405331016E-1,7.517793179E-1,1.005923843E1
1.561798271E1,-4.261679053E-1,7.182605267E-1,1.010712242E1
1.564412134E1,-4.213795066E-1,7.422025204E-1,1.015021801E1
1.566458888E1,-3.878606856E-1,7.517793179E-1,1.015021801E1
1.568801004E1,-4.932055473E-1,8.283938169E-1,9.824606895E0
1.570844034E1,-4.548983276E-1,7.613561153E-1,1.026035118E1
1.573297988E1,-3.782838583E-1,6.943184733E-1,9.987412453E0
1.575300804E1,-4.692635238E-1,6.512228847E-1,1.000177765E1
1.577302729E1,-4.644751251E-1,6.560112834E-1,1.004487324E1
1.579310663E1,-3.782838583E-1,6.943184733E-1,1.021725559E1
1.581794092E1,-4.501099288E-1,7.613561153E-1,1.011191082E1
1.583805938E1,-4.357447028E-1,8.283938169E-1,1.010233402E1
1.586415025E1,-4.692635238E-1,7.661445141E-1,1.008796883E1
1.588827525E1,-4.261679053E-1,6.272808313E-1,1.013106441E1
1.591361792E1,-4.022258818E-1,6.464344859E-1,1.008318043E1
1.593795713E1,-4.165911078E-1,7.469909191E-1,1.010712242E1
1.595810263E1,-4.022258818E-1,8.044517636E-1,1.015021801E1
1.598416675E1,-4.309563041E-1,8.140285611E-1,1.018852520E1
1.600798434E1,-4.405331016E-1,7.996633649E-1,9.934740067E0
1.603297084E1,-3.782838583E-1,7.038952708E-1,1.010233402E1
1.605301525E1,-4.309563041E-1,6.655880809E-1,1.006881523E1
1.607307413E1,-4.261679053E-1,7.326257229E-1,1.009754562E1
1.609534463E1,-3.878606856E-1,8.044517636E-1,1.011669922E1
1.611786188E1,-3.926490843E-1,8.188169599E-1,1.006881523E1
1.613800763E1,-4.548983276E-1,7.805097699E-1,1.007839203E1
1.616465584E1,-4.740519226E-1,7.422025204E-1,1.007839203E1
1.618799846E1,-3.782838583E-1,7.134721279E-1,1.005923843E1
1.621298946E1,-4.309563041E-1,7.134721279E-1,1.007839203E1
1.623301909E1,-4.357447028E-1,7.565677166E-1,1.006881523E1
1.625790942E1,-3.974374831E-1,7.565677166E-1,1.011191082E1
1.627833629E1,-3.591302633E-1,8.140285611E-1,1.002093124E1
1.630406442E1,-4.309563041E-1,7.900865674E-1,1.002571964E1
1.632470284E1,-4.022258818E-1,7.230489254E-1,1.013585281E1
1.634804584E1,-3.399766386E-1,7.469909191E-1,1.008796883E1
1.637304196E1,-4.453215301E-1,8.044517636E-1,1.016458321E1
1.639307838E1,-4.788403511E-1,8.714894056E-1,9.939528465E0
1.641411900E1,-3.160346150E-1,7.422025204E-1,1.029865837E1
1.643791684E1,-4.022258818E-1,7.805097699E-1,1.005445004E1
1.645805275E1,-4.596867263E-1,7.278373241E-1,9.968258858E0
1.648421229E1,-3.591302633E-1,8.044517636E-1,1.017894840E1
1.650506654E1,-4.357447028E-1,7.900865674E-1,1.013106441E1
1.652831217E1,-4.309563041E-1,8.571242094E-1,1.014064121E1
1.655347829E1,-4.118026793E-1,7.805097699E-1,1.008318043E1
1.657814550E1,-4.261679053E-1,7.230489254E-1,1.015500641E1
1.660423650E1,-4.118026793E-1,6.655880809E-1,1.007360363E1
1.662802142E1,-3.734954596E-1,7.134721279E-1,1.008318043E1
1.665298709E1,-3.926490843E-1,7.900865674E-1,1.010233402E1
1.667821350E1,-3.926490843E-1,8.331822157E-1,1.021725559E1
1.670519279E1,-4.644751251E-1,8.427590132E-1,9.982624054E0
1.672799584E1,-3.495534360E-1,7.326257229E-1,1.014542961E1
1.674802838E1,-3.926490843E-1,7.230489254E-1,1.003529644E1
1.676837492E1,-4.165911078E-1,7.469909191E-1,1.009754562E1
1.679304359E1,-4.070142806E-1,8.044517636E-1,1.016458321E1
1.681429388E1,-4.118026793E-1,8.236053586E-1,1.012148762E1
1.683803459E1,-4.118026793E-1,8.044517636E-1,1.010712242E1
1.685804454E1,-3.639186621E-1,7.805097699E-1,1.014542961E1
1.687827275E1,-3.782838583E-1,7.278373241E-1,1.013106441E1
1.689840225E1,-4.118026793E-1,7.182605267E-1,1.010233402E1
1.692517788E1,-3.734954596E-1,7.948749661E-1,1.009275723E1
1.694835392E1,-4.165911078E-1,7.948749661E-1,1.007839203E1
1.697308871E1,-3.687070608E-1,7.852981687E-1,1.007839203E1
1.699801621E1,-3.878606856E-1,7.948749661E-1,1.006402683E1
1.702017392E1,-4.453215301E-1,7.805097699E-1,1.015979481E1
1.704450879E1,-3.734954596E-1,7.517793179E-1,1.009754562E1
1.706488354E1,-3.639186621E-1,7.709329724E-1,1.015500641E1
1.708942867E1,-4.836287498E-1,8.571242094E-1,1.002571964E1
1.711473154E1,-3.064578176E-1,7.230489254E-1,1.017894840E1
1.713814896E1,-4.261679053E-1,7.757213712E-1,1.009275723E1
1.716306467E1,-4.357447028E-1,7.326257229E-1,1.003529644E1
1.718399846E1,-3.734954596E-1,6.943184733E-1,1.017894840E1
1.720432009E1,-3.782838583E-1,7.709329724E-1,1.020767879E1
1.722477284E1,-4.022258818E-1,9.097966552E-1,1.008318043E1
1.724973896E1,-4.261679053E-1,8.714894056E-1,1.004487324E1
1.727294654E1,-4.261679053E-1,7.661445141E-1,1.015500641E1
1.729389904E1,-3.974374831E-1,6.272808313E-1,1.009754562E1
1.731822554E1,-4.070142806E-1,6.751648784E-1,1.011669922E1
1.734398788E1,-3.687070608E-1,7.900865674E-1,1.011669922E1
1.736482313E1,-3.782838583E-1,8.475474119E-1,1.000656605E1
1.738531717E1,-4.309563041E-1,8.427590132E-1,1.015979481E1
1.740831400E1,-4.070142806E-1,8.810662031E-1,9.977835655E0
1.743322034E1,-3.687070608E-1,7.613561153E-1,1.014542961E1
1.745826800E1,-3.830722570E-1,6.991068721E-1,1.007839203E1
1.748374917E1,-3.782838583E-1,8.140285611E-1,1.011669922E1
1.750480642E1,-4.022258818E-1,8.619126081E-1,1.010233402E1
1.752814738E1,-4.070142806E-1,8.331822157E-1,1.015979481E1
1.754854838E1,-4.453215301E-1,7.852981687E-1,1.011191082E1
1.756901375E1,-3.687070608E-1,7.661445141E-1,1.004487324E1
1.759435138E1,-3.926490843E-1,7.086837292E-1,1.010233402E1
1.761812184E1,-4.118026793E-1,7.086837292E-1,1.012627602E1
1.763813175E1,-3.926490843E-1,7.565677166E-1,1.010712242E1
1.766387942E1,-4.118026793E-1,7.757213712E-1,1.009754562E1
1.768437446E1,-3.782838583E-1,8.092401624E-1,1.013585281E1
1.770858654E1,-3.734954596E-1,8.140285611E-1,1.008796883E1
1.773312296E1,-4.022258818E-1,7.469909191E-1,1.017416000E1
1.775317392E1,-3.351882398E-1,7.805097699E-1,1.006881523E1
1.777322738E1,-3.878606856E-1,8.044517636E-1,1.024598598E1
1.779806863E1,-4.740519226E-1,8.714894056E-1,9.838972092E0
1.782452009E1,-3.112462163E-1,7.422025204E-1,1.012627602E1
1.784860471E1,-4.309563041E-1,7.374141216E-1,1.010233402E1
1.787309129E1,-3.878606856E-1,7.278373241E-1,1.001135445E1
1.789325488E1,-3.591302633E-1,6.943184733E-1,1.021725559E1
1.791337825E1,-4.213795066E-1,7.805097699E-1,1.015500641E1
1.793820321E1,-3.687070608E-1,9.241618514E-1,1.007839203E1
1.795833859E1,-3.495534360E-1,8.667010069E-1,1.010233402E1
